"catalogue","cat_row","construction","ingredient_call","ing_N","ing_k","ing_vmin","ing_vmax","confidence","stamp_date"
"PCAcat",80,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",80,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5)))",79,358,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",80,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",80,"productPCA","productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5))",59,62,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",80,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",80,"productPCA","miscCA(2, 9, 5)",35,9,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",81,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",81,"productPCA","productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5)))",77,324,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",81,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",81,"productPCA","productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5))",53,48,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",81,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",81,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",82,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",82,"productPCA","productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5)))",83,420,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",82,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",82,"productPCA","productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5))",59,62,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",82,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",82,"productPCA","miscCA(2, 9, 5)",35,9,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",83,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",83,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(6,     5))))",85,1125,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",83,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",83,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(6, 5)))",65,200,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",83,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",83,"productPCA","productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(6, 5))",45,35,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",83,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",83,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",84,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",84,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(7,     5))))",89,1325,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",84,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",84,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(7, 5)))",69,235,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",84,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",84,"productPCA","productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(7, 5))",49,41,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",84,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",84,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",85,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",85,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7,     5))))",93,1560,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",85,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",85,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5)))",73,276,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",85,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",85,"productPCA","productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5))",53,48,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",85,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",85,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",86,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",86,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), miscCA(2,     9, 5))))",95,1725,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",86,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",86,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), miscCA(2, 9, 5)))",75,305,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",86,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",86,"productPCA","productPCA(CS_CMMSSY(6, 5), miscCA(2, 9, 5))",55,53,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",86,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",86,"productPCA","miscCA(2, 9, 5)",35,9,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",87,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",87,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7,     5))))",97,1836,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",87,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",87,"productPCA","productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5)))",77,324,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",87,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",87,"productPCA","productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5))",53,48,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",87,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",87,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",88,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",88,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(7, 5), miscCA(2,     9, 5))))",99,2030,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",88,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",88,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5)))",79,358,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",88,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",88,"productPCA","productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5))",59,62,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",88,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",88,"productPCA","miscCA(2, 9, 5)",35,9,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",89,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",89,"productPCA","productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7,     5))))",101,2160,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",89,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",89,"productPCA","productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5)))",77,324,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",89,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",89,"productPCA","productPCA(CS_CMMSSY(7, 5), CS_CMMSSY(7, 5))",53,48,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",89,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",89,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",90,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",90,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), miscCA(2,     9, 5))))",103,2388,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",90,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",90,"productPCA","productPCA(CS_CMMSSY(7, 5), productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5)))",83,420,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",90,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",90,"productPCA","productPCA(CS_CMMSSY(7, 5), miscCA(2, 9, 5))",59,62,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",90,"productPCA","CS_CMMSSY(7, 5)",29,7,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",90,"productPCA","miscCA(2, 9, 5)",35,9,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",91,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",91,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6,     5), CS_CMMSSY(6, 5)))))",105,6250,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",91,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",91,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(6,     5))))",85,1125,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",91,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",91,"productPCA","productPCA(CS_CMMSSY(6, 5), productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(6, 5)))",65,200,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",91,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",91,"productPCA","productPCA(CS_CMMSSY(6, 5), CS_CMMSSY(6, 5))",45,35,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",91,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",91,"productPCA","CS_CMMSSY(6, 5)",25,6,5,5,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",92,"productPCA","CA_to_PCA(miscCA(2, 3, 6))",36,3,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",92,"productPCA","miscCA(2, 3, 6)",36,3,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",92,"productPCA","CA_to_PCA(miscCA(2, 3, 6))",36,3,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",92,"productPCA","miscCA(2, 3, 6)",36,3,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",93,"productPCA","CA_to_PCA(miscCA(2, 3, 6))",36,3,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",93,"productPCA","miscCA(2, 3, 6)",36,3,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",93,"productPCA","miscCA(2, 4, 6)",37,4,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",94,"productPCA","miscCA(2, 4, 6)",37,4,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",94,"productPCA","miscCA(2, 4, 6)",37,4,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",95,"productPCA","miscCA(2, 4, 6)",37,4,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",95,"productPCA","miscCA(2, 5, 6)",39,5,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",96,"productPCA","miscCA(2, 4, 6)",37,4,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",96,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",97,"productPCA","miscCA(2, 5, 6)",39,5,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",97,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",98,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",98,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",99,"productPCA","miscCA(2, 5, 6)",39,5,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",99,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",100,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",100,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",101,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",101,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",102,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",102,"productPCA","CS_CMMSSY(10, 6)",51,10,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",103,"productPCA","CS_CMMSSY(10, 6)",51,10,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",103,"productPCA","CS_CMMSSY(10, 6)",51,10,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",104,"productPCA","CS_CMMSSY(10, 6)",51,10,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",104,"productPCA","CS_CMMSSY(11, 6)",56,11,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",105,"productPCA","miscCA(2, 4, 6)",37,4,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",105,"productPCA","productPCA(miscCA(2, 5, 6), miscCA(2, 6, 6))",74,30,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",105,"productPCA","miscCA(2, 5, 6)",39,5,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",105,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",106,"productPCA","CS_CMMSSY(11, 6)",56,11,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",106,"productPCA","CS_CMMSSY(11, 6)",56,11,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",107,"productPCA","miscCA(2, 4, 6)",37,4,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",107,"productPCA","productPCA(miscCA(2, 6, 6), miscCA(2, 6, 6))",76,36,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",107,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",107,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",108,"productPCA","miscCA(2, 5, 6)",39,5,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",108,"productPCA","productPCA(miscCA(2, 6, 6), miscCA(2, 6, 6))",76,36,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",108,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",108,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",109,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",109,"productPCA","productPCA(miscCA(2, 6, 6), miscCA(2, 6, 6))",76,36,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",109,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",109,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",110,"productPCA","miscCA(2, 5, 6)",39,5,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",110,"productPCA","productPCA(miscCA(2, 6, 6), CS_CMMSSY(9, 6))",81,54,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",110,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",110,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",111,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",111,"productPCA","productPCA(miscCA(2, 6, 6), CS_CMMSSY(9, 6))",81,54,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",111,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",111,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",112,"productPCA","miscCA(2, 5, 6)",39,5,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",112,"productPCA","productPCA(CS_CMMSSY(9, 6), CS_CMMSSY(9, 6))",86,80,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",112,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",112,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",113,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",113,"productPCA","productPCA(CS_CMMSSY(9, 6), CS_CMMSSY(9, 6))",86,80,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",113,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",113,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",114,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",114,"productPCA","productPCA(CS_CMMSSY(9, 6), CS_CMMSSY(9, 6))",86,80,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",114,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",114,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",115,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",115,"productPCA","productPCA(CS_CMMSSY(9, 6), CS_CMMSSY(10, 6))",91,89,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",115,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",115,"productPCA","CS_CMMSSY(10, 6)",51,10,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",116,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",116,"productPCA","productPCA(CS_CMMSSY(10, 6), CS_CMMSSY(10, 6))",96,99,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",116,"productPCA","CS_CMMSSY(10, 6)",51,10,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",116,"productPCA","CS_CMMSSY(10, 6)",51,10,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",117,"productPCA","CS_CMMSSY(10, 6)",51,10,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",117,"productPCA","productPCA(CS_CMMSSY(10, 6), CS_CMMSSY(10, 6))",96,99,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",117,"productPCA","CS_CMMSSY(10, 6)",51,10,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",117,"productPCA","CS_CMMSSY(10, 6)",51,10,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",118,"productPCA","miscCA(2, 5, 6)",39,5,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",118,"productPCA","productPCA(miscCA(2, 6, 6), productPCA(miscCA(2, 6, 6), miscCA(2, 6, 6)))",111,216,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",118,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",118,"productPCA","productPCA(miscCA(2, 6, 6), miscCA(2, 6, 6))",76,36,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",118,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",118,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",119,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",119,"productPCA","productPCA(miscCA(2, 6, 6), productPCA(miscCA(2, 6, 6), miscCA(2, 6, 6)))",111,216,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",119,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",119,"productPCA","productPCA(miscCA(2, 6, 6), miscCA(2, 6, 6))",76,36,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",119,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",119,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",120,"productPCA","miscCA(2, 5, 6)",39,5,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",120,"productPCA","productPCA(miscCA(2, 6, 6), productPCA(miscCA(2, 6, 6), CS_CMMSSY(9, 6)))",116,324,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",120,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",120,"productPCA","productPCA(miscCA(2, 6, 6), CS_CMMSSY(9, 6))",81,54,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",120,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",120,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",121,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",121,"productPCA","productPCA(miscCA(2, 6, 6), productPCA(miscCA(2, 6, 6), CS_CMMSSY(9, 6)))",116,324,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",121,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",121,"productPCA","productPCA(miscCA(2, 6, 6), CS_CMMSSY(9, 6))",81,54,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",121,"productPCA","miscCA(2, 6, 6)",41,6,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",121,"productPCA","CS_CMMSSY(9, 6)",46,9,6,6,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",122,"productPCA","miscCA(2, 5, 6)",39,5,6,6,"INGREDIENT_MEASURED","2026-08-31"
