"t","v","k","N","Source","generalized","postop","k1","k2","N_gen","N_plain","d_gen","d_plain","arith_tier"
2,17,6137,881,"Direct product generalized",TRUE,FALSE,18,341,881,897,0,-16,"ARITH_INFERRED"
2,17,6477,884,"Direct product generalized",TRUE,FALSE,18,360,882,898,2,-14,"ARITH_OPEN"
2,17,6480,897,"Direct product",FALSE,FALSE,18,360,882,898,15,-1,"ARITH_OPEN"
2,17,6783,898,"Direct product",FALSE,FALSE,18,377,898,914,0,-16,"ARITHMETIC"
2,17,6885,900,"Direct product generalized",TRUE,FALSE,18,383,901,917,-1,-17,"ARITH_OPEN"
2,17,7106,901,"Direct product",FALSE,FALSE,18,395,901,917,0,-16,"ARITHMETIC"
2,17,7175,915,"Direct product generalized",TRUE,FALSE,18,399,917,933,-2,-18,"ARITH_OPEN"
2,17,7217,916,"Direct product generalized",TRUE,FALSE,18,401,917,933,-1,-17,"ARITH_OPEN"
2,17,7311,917,"Direct product generalized",TRUE,FALSE,18,407,930,946,-13,-29,"ARITH_OPEN"
2,17,7328,919,"Direct product generalized",TRUE,FALSE,18,408,930,946,-11,-27,"ARITH_OPEN"
2,17,7330,920,"Direct product generalized",TRUE,FALSE,18,408,930,946,-10,-26,"ARITH_OPEN"
2,17,7600,932,"Direct product",FALSE,FALSE,18,423,934,950,-2,-18,"ARITH_OPEN"
2,17,7644,933,"Direct product generalized",TRUE,FALSE,18,425,934,950,-1,-17,"ARITH_OPEN"
2,17,8051,950,"Direct product generalized",TRUE,FALSE,18,448,951,967,-1,-17,"ARITH_OPEN"
2,17,8082,951,"Direct product generalized",TRUE,FALSE,18,449,952,968,-1,-17,"ARITH_OPEN"
2,17,8521,965,"Direct product generalized",TRUE,FALSE,18,474,967,983,-2,-18,"ARITH_OPEN"
2,17,8553,966,"Direct product generalized",TRUE,FALSE,18,476,967,983,-1,-17,"ARITH_OPEN"
2,17,8800,968,"Direct product",FALSE,FALSE,22,400,985,1001,-17,-33,"ARITH_OPEN"
2,17,8904,981,"Direct product generalized",TRUE,FALSE,22,405,997,1013,-16,-32,"ARITH_OPEN"
2,17,8920,982,"Direct product generalized",TRUE,FALSE,22,406,997,1013,-15,-31,"ARITH_OPEN"
2,17,8998,983,"Direct product generalized",TRUE,FALSE,22,409,998,1014,-15,-31,"ARITH_OPEN"
2,17,9029,984,"Direct product generalized",TRUE,FALSE,21,430,999,1015,-15,-31,"ARITH_OPEN"
2,17,9240,985,"Direct product",FALSE,FALSE,21,440,999,1015,-14,-30,"ARITH_OPEN"
2,17,9306,986,"Direct product generalized",TRUE,FALSE,22,423,1002,1018,-16,-32,"ARITH_OPEN"
2,17,9428,997,"Direct product generalized",TRUE,FALSE,22,429,1002,1018,-5,-21,"ARITH_OPEN"
2,17,9456,998,"Direct product generalized",TRUE,FALSE,22,430,1002,1018,-4,-20,"ARITH_OPEN"
2,17,9515,999,"Direct product generalized",TRUE,FALSE,22,433,1002,1018,-3,-19,"ARITH_OPEN"
2,17,9680,1000,"Direct product",FALSE,FALSE,22,440,1002,1018,-2,-18,"ARITH_OPEN"
2,17,9858,1001,"Direct product generalized",TRUE,FALSE,18,548,1020,1036,-19,-35,"ARITH_OPEN"
2,17,9864,1002,"Direct product generalized",TRUE,FALSE,18,548,1020,1036,-18,-34,"ARITH_OPEN"
2,17,9900,1003,"Direct product generalized",TRUE,FALSE,18,550,1020,1036,-17,-33,"ARITH_OPEN"
2,17,9906,1014,"Direct product generalized",TRUE,FALSE,22,451,1020,1036,-6,-22,"ARITH_OPEN"
2,17,9928,1015,"Direct product generalized",TRUE,FALSE,22,452,1020,1036,-5,-21,"ARITH_OPEN"
2,17,9943,1016,"Direct product generalized",TRUE,FALSE,22,452,1020,1036,-4,-20,"ARITH_OPEN"
2,17,10093,1017,"Direct product generalized",TRUE,FALSE,22,459,1020,1036,-3,-19,"ARITH_OPEN"
2,17,10318,1018,"Direct product generalized",TRUE,FALSE,22,469,1032,1048,-14,-30,"ARITH_OPEN"
2,17,10358,1020,"Direct product generalized",TRUE,FALSE,22,471,1035,1051,-15,-31,"ARITH_OPEN"
2,17,10406,1021,"Direct product generalized",TRUE,FALSE,22,473,1035,1051,-14,-30,"ARITH_OPEN"
2,17,10423,1030,"Direct product generalized",TRUE,FALSE,22,474,1035,1051,-5,-21,"ARITH_OPEN"
2,17,10511,1032,"Direct product generalized",TRUE,FALSE,22,478,1035,1051,-3,-19,"ARITH_OPEN"
2,17,10648,1033,"Direct product generalized",TRUE,FALSE,22,484,1035,1051,-2,-18,"ARITH_OPEN"
2,17,10728,1034,"Direct product generalized",TRUE,FALSE,18,596,1056,1072,-22,-38,"ARITH_OPEN"
2,17,10796,1035,"Direct product generalized",TRUE,FALSE,18,600,1056,1072,-21,-37,"ARITH_OPEN"
2,17,10808,1036,"Direct product generalized",TRUE,FALSE,18,601,1058,1074,-22,-38,"ARITH_OPEN"
2,17,10840,1037,"Direct product generalized",TRUE,FALSE,18,603,1058,1074,-21,-37,"ARITH_OPEN"
2,17,10888,1038,"Direct product generalized",TRUE,FALSE,18,605,1058,1074,-20,-36,"ARITH_OPEN"
2,17,10912,1039,"Direct product generalized",TRUE,FALSE,18,607,1060,1076,-21,-37,"ARITH_OPEN"
2,17,11000,1053,"Direct product",FALSE,FALSE,16,688,1061,1077,-8,-24,"ARITH_OPEN"
2,17,11088,1054,"Direct product generalized",TRUE,FALSE,17,653,1061,1077,-7,-23,"ARITH_OPEN"
2,17,11154,1055,"Direct product generalized",TRUE,FALSE,17,657,1061,1077,-6,-22,"ARITH_OPEN"
2,17,13260,1094,"Direct product",FALSE,FALSE,39,340,1094,1110,0,-16,"ARITHMETIC"
2,17,20000,1105,"Direct product",FALSE,FALSE,4,5000,1105,1121,0,-16,"ARITHMETIC"
2,18,49,630,"Direct product",FALSE,FALSE,7,7,630,647,0,-17,"ARITHMETIC"
2,18,120,648,"Direct product",FALSE,FALSE,6,20,663,680,-15,-32,"ARITH_OPEN"
2,18,140,650,"Direct product generalized",TRUE,FALSE,7,20,663,680,-13,-30,"ARITH_OPEN"
2,18,147,666,"Direct product",FALSE,FALSE,7,21,666,683,0,-17,"ARITHMETIC"
2,18,161,669,"Direct product generalized",TRUE,FALSE,13,13,682,699,-13,-30,"ARITH_OPEN"
2,18,180,670,"Direct product generalized",TRUE,FALSE,9,20,685,702,-15,-32,"ARITH_OPEN"
2,18,200,673,"Direct product generalized",TRUE,FALSE,10,20,688,705,-15,-32,"ARITH_OPEN"
2,18,260,674,"Direct product generalized",TRUE,FALSE,13,20,689,706,-15,-32,"ARITH_OPEN"
2,18,280,679,"Direct product generalized",TRUE,FALSE,14,20,694,711,-15,-32,"ARITH_OPEN"
2,18,323,680,"Direct product generalized",TRUE,FALSE,17,19,695,712,-15,-32,"ARITH_OPEN"
2,18,380,681,"Direct product",FALSE,FALSE,19,20,696,713,-15,-32,"ARITH_OPEN"
2,18,401,683,"Direct product generalized",TRUE,FALSE,20,21,699,716,-16,-33,"ARITH_OPEN"
2,18,421,684,"Direct product generalized",TRUE,FALSE,21,21,702,719,-18,-35,"ARITH_OPEN"
2,18,440,701,"Direct product generalized",TRUE,FALSE,21,21,702,719,-1,-18,"ARITH_OPEN"
2,18,441,702,"Direct product",FALSE,FALSE,21,21,702,719,0,-17,"ARITHMETIC"
2,18,442,749,"Direct product generalized",TRUE,FALSE,21,22,784,801,-35,-52,"ARITH_OPEN"
2,18,458,753,"Direct product generalized",TRUE,FALSE,21,22,784,801,-31,-48,"ARITH_OPEN"
2,18,481,755,"Direct product generalized",TRUE,FALSE,21,23,824,841,-69,-86,"ARITH_OPEN"
2,18,504,756,"Direct product generalized",TRUE,FALSE,21,24,825,842,-69,-86,"ARITH_OPEN"
2,18,511,773,"Direct product generalized",TRUE,FALSE,20,26,829,846,-56,-73,"ARITH_OPEN"
2,18,525,774,"Direct product generalized",TRUE,FALSE,20,27,830,847,-56,-73,"ARITH_OPEN"
2,18,535,788,"Direct product generalized",TRUE,FALSE,20,27,830,847,-42,-59,"ARITH_OPEN"
2,18,542,789,"Direct product generalized",TRUE,FALSE,21,26,832,849,-43,-60,"ARITH_OPEN"
2,18,545,790,"Direct product generalized",TRUE,FALSE,21,26,832,849,-42,-59,"ARITH_OPEN"
2,18,546,791,"Direct product generalized",TRUE,FALSE,21,26,832,849,-41,-58,"ARITH_OPEN"
2,18,548,803,"Direct product generalized",TRUE,FALSE,20,28,833,850,-30,-47,"ARITH_OPEN"
2,18,558,804,"Direct product generalized",TRUE,FALSE,20,28,833,850,-29,-46,"ARITH_OPEN"
2,18,566,805,"Direct product generalized",TRUE,FALSE,21,27,833,850,-28,-45,"ARITH_OPEN"
2,18,567,806,"Direct product generalized",TRUE,FALSE,21,27,833,850,-27,-44,"ARITH_OPEN"
2,18,576,819,"Direct product generalized",TRUE,FALSE,20,29,835,852,-16,-33,"ARITH_OPEN"
2,18,584,820,"Direct product generalized",TRUE,FALSE,21,28,836,853,-16,-33,"ARITH_OPEN"
2,18,587,821,"Direct product generalized",TRUE,FALSE,21,28,836,853,-15,-32,"ARITH_OPEN"
2,18,588,822,"Direct product generalized",TRUE,FALSE,21,28,836,853,-14,-31,"ARITH_OPEN"
2,18,589,835,"Direct product generalized",TRUE,FALSE,21,29,838,855,-3,-20,"ARITH_OPEN"
2,18,591,836,"Direct product generalized",TRUE,FALSE,21,29,838,855,-2,-19,"ARITH_OPEN"
2,18,608,837,"Direct product generalized",TRUE,FALSE,21,29,838,855,-1,-18,"ARITH_OPEN"
2,18,609,838,"Direct product",FALSE,FALSE,21,29,838,855,0,-17,"ARITHMETIC"
2,18,611,851,"Direct product generalized",TRUE,FALSE,20,31,884,901,-33,-50,"ARITH_OPEN"
2,18,614,853,"Direct product generalized",TRUE,FALSE,20,31,884,901,-31,-48,"ARITH_OPEN"
2,18,620,854,"Direct product generalized",TRUE,FALSE,20,31,884,901,-30,-47,"ARITH_OPEN"
2,18,627,855,"Direct product generalized",TRUE,FALSE,20,32,884,901,-29,-46,"ARITH_OPEN"
2,18,628,856,"Direct product generalized",TRUE,FALSE,20,32,884,901,-28,-45,"ARITH_OPEN"
2,18,629,857,"Direct product generalized",TRUE,FALSE,20,32,884,901,-27,-44,"ARITH_OPEN"
2,18,630,858,"Direct product generalized",TRUE,FALSE,20,32,884,901,-26,-43,"ARITH_OPEN"
2,18,639,867,"Direct product generalized",TRUE,FALSE,20,32,884,901,-17,-34,"ARITH_OPEN"
2,18,643,868,"Direct product generalized",TRUE,FALSE,21,31,887,904,-19,-36,"ARITH_OPEN"
2,18,648,869,"Direct product generalized",TRUE,FALSE,21,31,887,904,-18,-35,"ARITH_OPEN"
2,18,651,870,"Direct product generalized",TRUE,FALSE,21,31,887,904,-17,-34,"ARITH_OPEN"
2,18,660,882,"Direct product",FALSE,FALSE,21,32,887,904,-5,-22,"ARITH_OPEN"
2,18,664,883,"Direct product generalized",TRUE,FALSE,21,32,887,904,-4,-21,"ARITH_OPEN"
2,18,670,884,"Direct product generalized",TRUE,FALSE,21,32,887,904,-3,-20,"ARITH_OPEN"
2,18,672,885,"Direct product generalized",TRUE,FALSE,21,32,887,904,-2,-19,"ARITH_OPEN"
2,18,673,890,"Direct product generalized",TRUE,FALSE,21,33,900,917,-10,-27,"ARITH_OPEN"
2,18,696,892,"Direct product generalized",TRUE,FALSE,21,34,921,938,-29,-46,"ARITH_OPEN"
2,18,703,908,"Direct product generalized",TRUE,FALSE,21,34,921,938,-13,-30,"ARITH_OPEN"
2,18,711,909,"Direct product generalized",TRUE,FALSE,21,34,921,938,-12,-29,"ARITH_OPEN"
2,18,725,910,"Direct product generalized",TRUE,FALSE,19,39,931,948,-21,-38,"ARITH_OPEN"
2,18,731,922,"Direct product generalized",TRUE,FALSE,19,39,931,948,-9,-26,"ARITH_OPEN"
2,18,740,923,"Direct product generalized",TRUE,FALSE,19,39,931,948,-8,-25,"ARITH_OPEN"
2,18,745,924,"Direct product generalized",TRUE,FALSE,19,40,931,948,-7,-24,"ARITH_OPEN"
2,18,751,925,"Direct product generalized",TRUE,FALSE,19,40,931,948,-6,-23,"ARITH_OPEN"
2,18,753,926,"Direct product generalized",TRUE,FALSE,19,40,931,948,-5,-22,"ARITH_OPEN"
2,18,754,927,"Direct product generalized",TRUE,FALSE,19,40,931,948,-4,-21,"ARITH_OPEN"
2,18,760,931,"Direct product",FALSE,FALSE,19,40,931,948,0,-17,"ARITHMETIC"
2,18,800,932,"Direct product",FALSE,FALSE,20,40,931,948,1,-16,"ARITH_OPEN"
2,18,840,934,"Direct product",FALSE,FALSE,20,42,934,951,0,-17,"ARITHMETIC"
2,18,882,937,"Direct product",FALSE,FALSE,21,42,937,954,0,-17,"ARITHMETIC"
2,18,924,945,"Direct product",FALSE,FALSE,21,44,945,962,0,-17,"ARITHMETIC"
2,18,962,954,"Direct product generalized",TRUE,FALSE,7,138,956,973,-2,-19,"ARITH_OPEN"
2,18,1017,957,"Direct product generalized",TRUE,FALSE,7,146,972,989,-15,-32,"ARITH_OPEN"
2,18,1020,958,"Direct product generalized",TRUE,FALSE,7,146,972,989,-14,-31,"ARITH_OPEN"
2,18,1028,960,"Direct product generalized",TRUE,FALSE,7,147,972,989,-12,-29,"ARITH_OPEN"
2,18,1046,969,"Direct product generalized",TRUE,FALSE,7,150,975,992,-6,-23,"ARITH_OPEN"
2,18,1047,971,"Direct product generalized",TRUE,FALSE,7,150,975,992,-4,-21,"ARITH_OPEN"
2,18,2394,972,"Direct product generalized",TRUE,FALSE,7,342,987,1004,-15,-32,"ARITH_OPEN"
2,18,2793,974,"Direct product generalized",TRUE,FALSE,7,399,989,1006,-15,-32,"ARITH_OPEN"
2,18,2807,989,"Direct product",FALSE,FALSE,7,401,989,1006,0,-17,"ARITHMETIC"
2,18,3159,993,"Direct product generalized",TRUE,FALSE,13,243,1006,1023,-13,-30,"ARITH_OPEN"
2,18,3591,994,"Direct product generalized",TRUE,FALSE,20,180,1009,1026,-15,-32,"ARITH_OPEN"
2,18,3990,997,"Direct product generalized",TRUE,FALSE,13,307,1012,1029,-15,-32,"ARITH_OPEN"
2,18,5187,998,"Direct product generalized",TRUE,FALSE,20,260,1013,1030,-15,-32,"ARITH_OPEN"
2,18,5586,1003,"Direct product generalized",TRUE,FALSE,20,280,1018,1035,-15,-32,"ARITH_OPEN"
2,18,6384,1004,"Direct product generalized",TRUE,FALSE,17,376,1019,1036,-15,-32,"ARITH_OPEN"
2,18,7581,1005,"Direct product generalized",TRUE,FALSE,20,380,1020,1037,-15,-32,"ARITH_OPEN"
2,18,7714,1006,"Direct product generalized",TRUE,FALSE,20,386,1022,1039,-16,-33,"ARITH_OPEN"
2,18,8002,1007,"Direct product generalized",TRUE,FALSE,20,401,1022,1039,-15,-32,"ARITH_OPEN"
2,18,8420,1008,"Direct product",FALSE,FALSE,20,421,1023,1040,-15,-32,"ARITH_OPEN"
2,18,8439,1024,"Direct product generalized",TRUE,FALSE,21,402,1026,1043,-2,-19,"ARITH_OPEN"
2,18,8857,1025,"Direct product generalized",TRUE,FALSE,21,422,1043,1060,-18,-35,"ARITH_OPEN"
2,18,8901,1026,"Direct product generalized",TRUE,FALSE,21,424,1043,1060,-17,-34,"ARITH_OPEN"
2,18,9223,1042,"Direct product generalized",TRUE,FALSE,21,440,1043,1060,-1,-18,"ARITH_OPEN"
2,18,9260,1043,"Direct product generalized",TRUE,FALSE,21,441,1044,1061,-1,-18,"ARITH_OPEN"
2,18,9261,1044,"Direct product",FALSE,FALSE,21,441,1044,1061,0,-17,"ARITHMETIC"
2,18,9276,1060,"Direct product generalized",TRUE,FALSE,21,442,1091,1108,-31,-48,"ARITH_OPEN"
2,18,9324,1062,"Direct product generalized",TRUE,FALSE,20,467,1094,1111,-32,-49,"ARITH_OPEN"
2,18,9576,1077,"Direct product generalized",TRUE,FALSE,20,479,1094,1111,-17,-34,"ARITH_OPEN"
2,18,9598,1079,"Direct product generalized",TRUE,FALSE,20,480,1094,1111,-15,-32,"ARITH_OPEN"
2,18,10104,1080,"Direct product generalized",TRUE,FALSE,21,482,1098,1115,-18,-35,"ARITH_OPEN"
2,18,10123,1092,"Direct product generalized",TRUE,FALSE,21,483,1098,1115,-6,-23,"ARITH_OPEN"
2,18,10124,1093,"Direct product generalized",TRUE,FALSE,21,483,1098,1115,-5,-22,"ARITH_OPEN"
2,18,10561,1097,"Direct product generalized",TRUE,FALSE,21,503,1098,1115,-1,-18,"ARITH_OPEN"
2,18,10668,1098,"Direct product generalized",TRUE,FALSE,21,508,1115,1132,-17,-34,"ARITH_OPEN"
2,18,10780,1112,"Direct product generalized",TRUE,FALSE,21,514,1116,1133,-4,-21,"ARITH_OPEN"
2,18,10945,1113,"Direct product generalized",TRUE,FALSE,21,522,1116,1133,-3,-20,"ARITH_OPEN"
2,18,11004,1114,"Direct product generalized",TRUE,FALSE,21,524,1116,1133,-2,-19,"ARITH_OPEN"
2,18,11053,1115,"Direct product generalized",TRUE,FALSE,21,527,1130,1147,-15,-32,"ARITH_OPEN"
2,18,11109,1116,"Direct product generalized",TRUE,FALSE,21,529,1130,1147,-14,-31,"ARITH_OPEN"
2,18,11125,1125,"Direct product generalized",TRUE,FALSE,21,530,1130,1147,-5,-22,"ARITH_OPEN"
2,18,11126,1126,"Direct product generalized",TRUE,FALSE,21,530,1130,1147,-4,-21,"ARITH_OPEN"
2,18,11164,1127,"Direct product generalized",TRUE,FALSE,21,532,1130,1147,-3,-20,"ARITH_OPEN"
2,18,11242,1128,"Direct product generalized",TRUE,FALSE,21,536,1131,1148,-3,-20,"ARITH_OPEN"
2,18,11384,1129,"Direct product generalized",TRUE,FALSE,21,543,1132,1149,-3,-20,"ARITH_OPEN"
2,18,11426,1130,"Direct product generalized",TRUE,FALSE,21,545,1132,1149,-2,-19,"ARITH_OPEN"
2,18,11444,1131,"Direct product generalized",TRUE,FALSE,21,545,1132,1149,-1,-18,"ARITH_OPEN"
2,18,11487,1132,"Direct product generalized",TRUE,FALSE,21,547,1145,1162,-13,-30,"ARITH_OPEN"
2,18,11550,1133,"Direct product generalized",TRUE,FALSE,21,550,1146,1163,-13,-30,"ARITH_OPEN"
2,18,11566,1141,"Direct product generalized",TRUE,FALSE,21,551,1146,1163,-5,-22,"ARITH_OPEN"
2,18,11605,1142,"Direct product generalized",TRUE,FALSE,21,553,1146,1163,-4,-21,"ARITH_OPEN"
2,18,11683,1143,"Direct product generalized",TRUE,FALSE,21,557,1146,1163,-3,-20,"ARITH_OPEN"
2,18,11725,1144,"Direct product generalized",TRUE,FALSE,21,559,1147,1164,-3,-20,"ARITH_OPEN"
2,18,11784,1145,"Direct product generalized",TRUE,FALSE,21,562,1147,1164,-2,-19,"ARITH_OPEN"
2,18,11880,1146,"Direct product generalized",TRUE,FALSE,21,566,1147,1164,-1,-18,"ARITH_OPEN"
2,18,11928,1147,"Direct product generalized",TRUE,FALSE,21,568,1161,1178,-14,-31,"ARITH_OPEN"
2,18,11991,1148,"Direct product generalized",TRUE,FALSE,21,571,1161,1178,-13,-30,"ARITH_OPEN"
2,18,12096,1152,"Direct product generalized",TRUE,FALSE,21,576,1161,1178,-9,-26,"ARITH_OPEN"
2,18,12163,1159,"Direct product generalized",TRUE,FALSE,21,580,1162,1179,-3,-20,"ARITH_OPEN"
2,18,12168,1160,"Direct product generalized",TRUE,FALSE,21,580,1162,1179,-2,-19,"ARITH_OPEN"
2,18,12282,1161,"Direct product generalized",TRUE,FALSE,21,585,1163,1180,-2,-19,"ARITH_OPEN"
2,18,12326,1162,"Direct product generalized",TRUE,FALSE,21,587,1163,1180,-1,-18,"ARITH_OPEN"
2,18,12375,1163,"Direct product generalized",TRUE,FALSE,21,590,1178,1195,-15,-32,"ARITH_OPEN"
2,18,12432,1164,"Direct product generalized",TRUE,FALSE,21,592,1179,1196,-15,-32,"ARITH_OPEN"
2,18,12663,1170,"Direct product generalized",TRUE,FALSE,21,603,1179,1196,-9,-26,"ARITH_OPEN"
2,18,12752,1178,"Direct product generalized",TRUE,FALSE,21,608,1179,1196,-1,-18,"ARITH_OPEN"
2,18,12813,1179,"Direct product generalized",TRUE,FALSE,21,611,1193,1210,-14,-31,"ARITH_OPEN"
2,18,12831,1180,"Direct product generalized",TRUE,FALSE,21,611,1193,1210,-13,-30,"ARITH_OPEN"
2,18,12873,1182,"Direct product generalized",TRUE,FALSE,21,613,1195,1212,-13,-30,"ARITH_OPEN"
2,18,13030,1185,"Direct product generalized",TRUE,FALSE,21,621,1197,1214,-12,-29,"ARITH_OPEN"
2,18,13140,1186,"Direct product generalized",TRUE,FALSE,21,626,1197,1214,-11,-28,"ARITH_OPEN"
2,18,13188,1187,"Direct product generalized",TRUE,FALSE,21,628,1198,1215,-11,-28,"ARITH_OPEN"
2,18,13195,1188,"Direct product generalized",TRUE,FALSE,21,629,1199,1216,-11,-28,"ARITH_OPEN"
2,18,13209,1189,"Direct product generalized",TRUE,FALSE,21,629,1199,1216,-10,-27,"ARITH_OPEN"
2,18,13216,1191,"Direct product generalized",TRUE,FALSE,21,630,1200,1217,-9,-26,"ARITH_OPEN"
2,18,13230,1192,"Direct product generalized",TRUE,FALSE,21,630,1200,1217,-8,-25,"ARITH_OPEN"
2,18,13251,1195,"Direct product generalized",TRUE,FALSE,21,631,1209,1226,-14,-31,"ARITH_OPEN"
2,18,13265,1196,"Direct product generalized",TRUE,FALSE,21,632,1209,1226,-13,-30,"ARITH_OPEN"
2,18,13300,1197,"Direct product generalized",TRUE,FALSE,21,634,1209,1226,-12,-29,"ARITH_OPEN"
2,18,13314,1198,"Direct product generalized",TRUE,FALSE,21,634,1209,1226,-11,-28,"ARITH_OPEN"
2,18,13328,1199,"Direct product generalized",TRUE,FALSE,21,635,1209,1226,-10,-27,"ARITH_OPEN"
2,18,13426,1200,"Direct product generalized",TRUE,FALSE,21,640,1210,1227,-10,-27,"ARITH_OPEN"
2,18,13588,1201,"Direct product generalized",TRUE,FALSE,21,648,1211,1228,-10,-27,"ARITH_OPEN"
2,18,13657,1202,"Direct product generalized",TRUE,FALSE,21,651,1212,1229,-10,-27,"ARITH_OPEN"
2,18,13685,1203,"Direct product generalized",TRUE,FALSE,21,652,1224,1241,-21,-38,"ARITH_OPEN"
2,18,13720,1204,"Direct product generalized",TRUE,FALSE,21,654,1224,1241,-20,-37,"ARITH_OPEN"
2,18,13734,1205,"Direct product generalized",TRUE,FALSE,21,654,1224,1241,-19,-36,"ARITH_OPEN"
2,18,13755,1206,"Direct product generalized",TRUE,FALSE,21,655,1224,1241,-18,-35,"ARITH_OPEN"
2,18,13762,1207,"Direct product generalized",TRUE,FALSE,21,656,1224,1241,-17,-34,"ARITH_OPEN"
2,18,13776,1208,"Direct product generalized",TRUE,FALSE,21,656,1224,1241,-16,-33,"ARITH_OPEN"
2,18,13797,1210,"Direct product generalized",TRUE,FALSE,21,657,1224,1241,-14,-31,"ARITH_OPEN"
2,18,13825,1213,"Direct product generalized",TRUE,FALSE,21,659,1224,1241,-11,-28,"ARITH_OPEN"
2,18,13846,1214,"Direct product generalized",TRUE,FALSE,21,660,1224,1241,-10,-27,"ARITH_OPEN"
2,18,13902,1215,"Direct product generalized",TRUE,FALSE,21,662,1225,1242,-10,-27,"ARITH_OPEN"
2,18,13968,1216,"Direct product generalized",TRUE,FALSE,21,666,1226,1243,-10,-27,"ARITH_OPEN"
2,18,14112,1217,"Direct product generalized",TRUE,FALSE,21,672,1227,1244,-10,-27,"ARITH_OPEN"
2,18,14133,1218,"Direct product generalized",TRUE,FALSE,21,673,1232,1249,-14,-31,"ARITH_OPEN"
2,18,14203,1219,"Direct product generalized",TRUE,FALSE,21,677,1234,1251,-15,-32,"ARITH_OPEN"
2,18,14238,1220,"Direct product generalized",TRUE,FALSE,21,678,1234,1251,-14,-31,"ARITH_OPEN"
2,18,14280,1221,"Direct product generalized",TRUE,FALSE,21,680,1234,1251,-13,-30,"ARITH_OPEN"
2,18,14301,1222,"Direct product generalized",TRUE,FALSE,21,681,1234,1251,-12,-29,"ARITH_OPEN"
2,18,14328,1224,"Direct product generalized",TRUE,FALSE,21,683,1234,1251,-10,-27,"ARITH_OPEN"
2,18,14343,1225,"Direct product generalized",TRUE,FALSE,21,683,1234,1251,-9,-26,"ARITH_OPEN"
2,18,14364,1228,"Direct product generalized",TRUE,FALSE,21,684,1234,1251,-6,-23,"ARITH_OPEN"
2,18,14397,1229,"Direct product generalized",TRUE,FALSE,21,686,1234,1251,-5,-22,"ARITH_OPEN"
2,18,14418,1230,"Direct product generalized",TRUE,FALSE,21,687,1234,1251,-4,-21,"ARITH_OPEN"
2,18,14448,1231,"Direct product generalized",TRUE,FALSE,21,688,1234,1251,-3,-20,"ARITH_OPEN"
2,18,14511,1232,"Direct product generalized",TRUE,FALSE,21,691,1234,1251,-2,-19,"ARITH_OPEN"
2,18,14593,1233,"Direct product generalized",TRUE,FALSE,21,695,1234,1251,-1,-18,"ARITH_OPEN"
2,18,14658,1234,"Direct product generalized",TRUE,FALSE,21,698,1250,1267,-16,-33,"ARITH_OPEN"
2,18,14769,1235,"Direct product generalized",TRUE,FALSE,21,704,1251,1268,-16,-33,"ARITH_OPEN"
2,18,14811,1236,"Direct product generalized",TRUE,FALSE,21,706,1251,1268,-15,-32,"ARITH_OPEN"
2,18,14868,1237,"Direct product generalized",TRUE,FALSE,21,708,1251,1268,-14,-31,"ARITH_OPEN"
2,18,14889,1239,"Direct product generalized",TRUE,FALSE,21,709,1251,1268,-12,-29,"ARITH_OPEN"
2,18,14910,1240,"Direct product generalized",TRUE,FALSE,21,710,1251,1268,-11,-28,"ARITH_OPEN"
2,18,14916,1242,"Direct product generalized",TRUE,FALSE,21,711,1251,1268,-9,-26,"ARITH_OPEN"
2,18,14952,1244,"Direct product generalized",TRUE,FALSE,21,712,1252,1269,-8,-25,"ARITH_OPEN"
2,18,15004,1246,"Direct product generalized",TRUE,FALSE,21,715,1252,1269,-6,-23,"ARITH_OPEN"
2,18,15031,1247,"Direct product generalized",TRUE,FALSE,21,716,1252,1269,-5,-22,"ARITH_OPEN"
2,18,15080,1248,"Direct product generalized",TRUE,FALSE,21,719,1252,1269,-4,-21,"ARITH_OPEN"
2,18,15188,1249,"Direct product generalized",TRUE,FALSE,21,724,1252,1269,-3,-20,"ARITH_OPEN"
2,18,15247,1250,"Direct product generalized",TRUE,FALSE,40,382,1256,1273,-6,-23,"ARITH_OPEN"
2,18,15369,1251,"Direct product generalized",TRUE,FALSE,40,385,1256,1273,-5,-22,"ARITH_OPEN"
2,18,15440,1252,"Direct product generalized",TRUE,FALSE,39,396,1257,1274,-5,-22,"ARITH_OPEN"
2,18,15482,1253,"Direct product generalized",TRUE,FALSE,39,397,1257,1274,-4,-21,"ARITH_OPEN"
2,18,15960,1256,"Direct product generalized",TRUE,FALSE,40,399,1257,1274,-1,-18,"ARITH_OPEN"
2,18,16842,1260,"Direct product generalized",TRUE,FALSE,42,401,1260,1277,0,-17,"ARITH_INFERRED"
2,18,19222,1278,"Direct product generalized",TRUE,FALSE,7,2746,1280,1297,-2,-19,"ARITH_OPEN"
