"child_t","child_v","child_k","child_N","child_Source","family","ing_t","ing_w","ing_v","ing_range","mult","ing_N_now","ing_k_now","confidence","stamp_date"
6,3,1260,81536,"Power CT37^2T2T1","Power CT",6,36,3,FALSE,1,6248,36,"ARITHMETIC","2026-09-06"
6,3,1260,81536,"Power CT37^2T2T1","Power CT",6,37,3,FALSE,1,6316,37,"ARITHMETIC","2026-09-06"
6,3,1295,81604,"Power CT37^2T2","Power CT",6,35,3,FALSE,1,5825,35,"ARITHMETIC","2026-09-06"
6,3,1295,81604,"Power CT37^2T2","Power CT",6,37,3,FALSE,1,6316,37,"ARITHMETIC","2026-09-06"
6,3,1296,81959,"Power CT37^2T1T1","Power CT",6,36,3,FALSE,2,6248,36,"ARITHMETIC","2026-09-06"
6,3,1296,81959,"Power CT37^2T1T1","Power CT",6,37,3,FALSE,1,6316,37,"ARITHMETIC","2026-09-06"
6,3,1332,82027,"Power CT37^2T1","Power CT",6,36,3,FALSE,1,6248,36,"ARITHMETIC","2026-09-06"
6,3,1332,82027,"Power CT37^2T1","Power CT",6,37,3,FALSE,1,6316,37,"ARITHMETIC","2026-09-06"
6,3,1369,82095,"Power CT37^2","Power CT",6,37,3,FALSE,1,6316,37,"ARITHMETIC","2026-09-06"
6,3,1370,83889,"Power CT37^2+1","Power CT",6,38,3,FALSE,1,6454,38,"ARITHMETIC","2026-09-06"
6,3,1371,85566,"Power CT37^2+2","Power CT",6,39,3,FALSE,1,6583,39,"ARITHMETIC","2026-09-06"
6,3,1372,86606,"Power CT37^2+3","Power CT",6,40,3,FALSE,1,6663,40,"ARITHMETIC","2026-09-06"
6,3,1400,86780,"Power CT41^2T6T1","Power CT",6,35,3,FALSE,1,5825,35,"ARITHMETIC","2026-09-06"
6,3,1400,86780,"Power CT41^2T6T1","Power CT",6,40,3,FALSE,1,6663,40,"ARITHMETIC","2026-09-06"
6,3,1400,86780,"Power CT41^2T6T1","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1435,86872,"Power CT41^2T6","Power CT",6,35,3,FALSE,1,5825,35,"ARITHMETIC","2026-09-06"
6,3,1435,86872,"Power CT41^2T6","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1444,87179,"Power CT41^2Arc(2)T4","Power CT",6,37,3,FALSE,1,6316,37,"ARITHMETIC","2026-09-06"
6,3,1444,87179,"Power CT41^2Arc(2)T4","Power CT",6,40,3,FALSE,2,6663,40,"ARITHMETIC","2026-09-06"
6,3,1444,87179,"Power CT41^2Arc(2)T4","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1447,87225,"Power CT41^2Arc(3)T3","Power CT",6,38,3,FALSE,1,6454,38,"ARITHMETIC","2026-09-06"
6,3,1447,87225,"Power CT41^2Arc(3)T3","Power CT",6,40,3,FALSE,3,6663,40,"ARITHMETIC","2026-09-06"
6,3,1447,87225,"Power CT41^2Arc(3)T3","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1450,87250,"Power CT41^2Arc(6)","Power CT",6,40,3,FALSE,6,6663,40,"ARITHMETIC","2026-09-06"
6,3,1450,87250,"Power CT41^2Arc(6)","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1480,87271,"Power CT41^2T4T1","Power CT",6,37,3,FALSE,1,6316,37,"ARITHMETIC","2026-09-06"
6,3,1480,87271,"Power CT41^2T4T1","Power CT",6,40,3,FALSE,1,6663,40,"ARITHMETIC","2026-09-06"
6,3,1480,87271,"Power CT41^2T4T1","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1483,87317,"Power CT41^2Arc(2)T3","Power CT",6,38,3,FALSE,1,6454,38,"ARITHMETIC","2026-09-06"
6,3,1483,87317,"Power CT41^2Arc(2)T3","Power CT",6,40,3,FALSE,2,6663,40,"ARITHMETIC","2026-09-06"
6,3,1483,87317,"Power CT41^2Arc(2)T3","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1486,87342,"Power CT41^2Arc(5)","Power CT",6,40,3,FALSE,5,6663,40,"ARITHMETIC","2026-09-06"
6,3,1486,87342,"Power CT41^2Arc(5)","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1517,87363,"Power CT41^2T4","Power CT",6,37,3,FALSE,1,6316,37,"ARITHMETIC","2026-09-06"
6,3,1517,87363,"Power CT41^2T4","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1520,87409,"Power CT41^2T3T1","Power CT",6,38,3,FALSE,1,6454,38,"ARITHMETIC","2026-09-06"
6,3,1520,87409,"Power CT41^2T3T1","Power CT",6,40,3,FALSE,1,6663,40,"ARITHMETIC","2026-09-06"
6,3,1520,87409,"Power CT41^2T3T1","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1523,87434,"Power CT41^2Arc(4)","Power CT",6,40,3,FALSE,4,6663,40,"ARITHMETIC","2026-09-06"
6,3,1523,87434,"Power CT41^2Arc(4)","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1558,87501,"Power CT41^2T3","Power CT",6,38,3,FALSE,1,6454,38,"ARITHMETIC","2026-09-06"
6,3,1558,87501,"Power CT41^2T3","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1561,87526,"Power CT41^2Arc(3)","Power CT",6,40,3,FALSE,3,6663,40,"ARITHMETIC","2026-09-06"
6,3,1561,87526,"Power CT41^2Arc(3)","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1600,87618,"Power CT41^2T1T1","Power CT",6,40,3,FALSE,2,6663,40,"ARITHMETIC","2026-09-06"
6,3,1600,87618,"Power CT41^2T1T1","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1640,87710,"Power CT41^2T1","Power CT",6,40,3,FALSE,1,6663,40,"ARITHMETIC","2026-09-06"
6,3,1640,87710,"Power CT41^2T1","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1681,87802,"Power CT41^2","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1682,89297,"Power CT41^2+1","Power CT",6,42,3,FALSE,1,6870,42,"ARITHMETIC","2026-09-06"
6,3,1683,91844,"Power CT43^2Arc(4)","Power CT",6,42,3,FALSE,4,6870,42,"ARITHMETIC","2026-09-06"
6,3,1683,91844,"Power CT43^2Arc(4)","Power CT",6,43,3,FALSE,1,7153,43,"ARITHMETIC","2026-09-06"
6,3,1723,92127,"Power CT43^2Arc(3)","Power CT",6,42,3,FALSE,3,6870,42,"ARITHMETIC","2026-09-06"
6,3,1723,92127,"Power CT43^2Arc(3)","Power CT",6,43,3,FALSE,1,7153,43,"ARITHMETIC","2026-09-06"
6,3,1764,92410,"Power CT43^2T1T1","Power CT",6,42,3,FALSE,2,6870,42,"ARITHMETIC","2026-09-06"
6,3,1764,92410,"Power CT43^2T1T1","Power CT",6,43,3,FALSE,1,7153,43,"ARITHMETIC","2026-09-06"
6,3,1806,92693,"Power CT43^2T1","Power CT",6,42,3,FALSE,1,6870,42,"ARITHMETIC","2026-09-06"
6,3,1806,92693,"Power CT43^2T1","Power CT",6,43,3,FALSE,1,7153,43,"ARITHMETIC","2026-09-06"
6,3,1849,92976,"Power CT43^2","Power CT",6,43,3,FALSE,1,7153,43,"ARITHMETIC","2026-09-06"
6,3,1850,94419,"Power CT43^2+1","Power CT",6,44,3,FALSE,1,7264,44,"ARITHMETIC","2026-09-06"
6,3,1851,95511,"Power CT43^2+2","Power CT",6,45,3,FALSE,1,7348,45,"ARITHMETIC","2026-09-06"
6,3,1852,97253,"Power CT43^2+3","Power CT",6,46,3,FALSE,1,7482,46,"ARITHMETIC","2026-09-06"
6,3,1862,97353,"Power CT49^2T11","Power CT",6,38,3,FALSE,1,6454,38,"ARITHMETIC","2026-09-06"
6,3,1862,97353,"Power CT49^2T11","Power CT",6,49,3,FALSE,1,7576,50,"ARITHMETIC","2026-09-06"
6,3,1890,97442,"Power CT47^2T5T2","Power CT",6,42,3,FALSE,1,6870,42,"ARITHMETIC","2026-09-06"
6,3,1890,97442,"Power CT47^2T5T2","Power CT",6,45,3,FALSE,1,7348,45,"ARITHMETIC","2026-09-06"
6,3,1890,97442,"Power CT47^2T5T2","Power CT",6,47,3,FALSE,1,7567,47,"ARITHMETIC","2026-09-06"
6,3,1911,97482,"Power CT49^2T10","Power CT",6,39,3,FALSE,1,6583,39,"ARITHMETIC","2026-09-06"
6,3,1911,97482,"Power CT49^2T10","Power CT",6,49,3,FALSE,1,7576,50,"ARITHMETIC","2026-09-06"
6,3,1927,97546,"Power CT47^2T6","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,1927,97546,"Power CT47^2T6","Power CT",6,47,3,FALSE,1,7567,47,"ARITHMETIC","2026-09-06"
6,3,1960,97562,"Power CT49^2T9","Power CT",6,40,3,FALSE,1,6663,40,"ARITHMETIC","2026-09-06"
6,3,1960,97562,"Power CT49^2T9","Power CT",6,49,3,FALSE,1,7576,50,"ARITHMETIC","2026-09-06"
6,3,2009,97654,"Power CT49^2T8","Power CT",6,41,3,FALSE,1,6755,41,"ARITHMETIC","2026-09-06"
6,3,2009,97654,"Power CT49^2T8","Power CT",6,49,3,FALSE,1,7576,50,"ARITHMETIC","2026-09-06"
6,3,2058,97769,"Power CT49^2T7","Power CT",6,42,3,FALSE,1,6870,42,"ARITHMETIC","2026-09-06"
6,3,2058,97769,"Power CT49^2T7","Power CT",6,49,3,FALSE,1,7576,50,"ARITHMETIC","2026-09-06"
6,3,2107,98052,"Power CT49^2T6","Power CT",6,43,3,FALSE,1,7153,43,"ARITHMETIC","2026-09-06"
6,3,2107,98052,"Power CT49^2T6","Power CT",6,49,3,FALSE,1,7576,50,"ARITHMETIC","2026-09-06"
6,3,2115,98139,"Power CT47^2T2","Power CT",6,45,3,FALSE,1,7348,45,"ARITHMETIC","2026-09-06"
6,3,2115,98139,"Power CT47^2T2","Power CT",6,47,3,FALSE,1,7567,47,"ARITHMETIC","2026-09-06"
6,3,2156,98163,"Power CT49^2T5","Power CT",6,44,3,FALSE,1,7264,44,"ARITHMETIC","2026-09-06"
6,3,2156,98163,"Power CT49^2T5","Power CT",6,49,3,FALSE,1,7576,50,"ARITHMETIC","2026-09-06"
6,3,2205,98247,"Power CT49^2T4","Power CT",6,45,3,FALSE,1,7348,45,"ARITHMETIC","2026-09-06"
6,3,2205,98247,"Power CT49^2T4","Power CT",6,49,3,FALSE,1,7576,50,"ARITHMETIC","2026-09-06"
6,3,2209,98358,"Power CT47^2","Power CT",6,47,3,FALSE,1,7567,47,"ARITHMETIC","2026-09-06"
6,3,2254,98381,"Power CT49^2T3","Power CT",6,46,3,FALSE,1,7482,46,"ARITHMETIC","2026-09-06"
6,3,2254,98381,"Power CT49^2T3","Power CT",6,49,3,FALSE,1,7576,50,"ARITHMETIC","2026-09-06"
6,3,2303,98466,"Power CT49^2T2","Power CT",6,47,3,FALSE,1,7567,47,"ARITHMETIC","2026-09-06"
6,3,2303,98466,"Power CT49^2T2","Power CT",6,49,3,FALSE,1,7576,50,"ARITHMETIC","2026-09-06"
6,3,2402,98475,"Power CT49^2+1","Power CT",6,50,3,FALSE,1,7576,50,"ARITHMETIC","2026-09-06"
6,3,2403,99242,"Power CT49^2+2","Power CT",6,51,3,FALSE,1,7635,51,"ARITHMETIC","2026-09-06"
6,3,2404,99515,"Power CT49^2+3","Power CT",6,52,3,FALSE,1,7656,52,"ARITHMETIC","2026-09-06"
6,3,2413,99965,"Power CT53^2Arc(8)","Power CT",6,52,3,FALSE,8,7656,52,"ARITHMETIC","2026-09-06"
6,3,2413,99965,"Power CT53^2Arc(8)","Power CT",6,53,3,FALSE,1,7746,54,"ARITHMETIC","2026-09-06"
6,3,2459,100055,"Power CT53^2Arc(7)","Power CT",6,52,3,FALSE,7,7656,52,"ARITHMETIC","2026-09-06"
6,3,2459,100055,"Power CT53^2Arc(7)","Power CT",6,53,3,FALSE,1,7746,54,"ARITHMETIC","2026-09-06"
6,3,2506,100145,"Power CT53^2Arc(6)","Power CT",6,52,3,FALSE,6,7656,52,"ARITHMETIC","2026-09-06"
6,3,2506,100145,"Power CT53^2Arc(6)","Power CT",6,53,3,FALSE,1,7746,54,"ARITHMETIC","2026-09-06"
6,3,2554,100235,"Power CT53^2Arc(5)","Power CT",6,52,3,FALSE,5,7656,52,"ARITHMETIC","2026-09-06"
6,3,2554,100235,"Power CT53^2Arc(5)","Power CT",6,53,3,FALSE,1,7746,54,"ARITHMETIC","2026-09-06"
6,3,2603,100325,"Power CT53^2Arc(4)","Power CT",6,52,3,FALSE,4,7656,52,"ARITHMETIC","2026-09-06"
6,3,2603,100325,"Power CT53^2Arc(4)","Power CT",6,53,3,FALSE,1,7746,54,"ARITHMETIC","2026-09-06"
6,3,2653,100415,"Power CT53^2Arc(3)","Power CT",6,52,3,FALSE,3,7656,52,"ARITHMETIC","2026-09-06"
6,3,2653,100415,"Power CT53^2Arc(3)","Power CT",6,53,3,FALSE,1,7746,54,"ARITHMETIC","2026-09-06"
6,3,2704,100505,"Power CT53^2T1T1","Power CT",6,52,3,FALSE,2,7656,52,"ARITHMETIC","2026-09-06"
6,3,2704,100505,"Power CT53^2T1T1","Power CT",6,53,3,FALSE,1,7746,54,"ARITHMETIC","2026-09-06"
6,3,2756,100595,"Power CT53^2T1","Power CT",6,52,3,FALSE,1,7656,52,"ARITHMETIC","2026-09-06"
6,3,2756,100595,"Power CT53^2T1","Power CT",6,53,3,FALSE,1,7746,54,"ARITHMETIC","2026-09-06"
6,3,2810,100685,"Power CT53^2+1","Power CT",6,54,3,FALSE,1,7746,54,"ARITHMETIC","2026-09-06"
6,3,2811,101348,"Power CT53^2+2","Power CT",6,55,3,FALSE,1,7797,55,"ARITHMETIC","2026-09-06"
6,3,2814,103974,"Power CT53^2 +5","Power CT",6,58,3,FALSE,1,7999,58,"ARITHMETIC","2026-09-06"
6,3,2839,104662,"Power CT59^2Arc(12)","Power CT",6,58,3,FALSE,12,7999,58,"ARITHMETIC","2026-09-06"
6,3,2839,104662,"Power CT59^2Arc(12)","Power CT",6,59,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,2887,105350,"Power CT59^2Arc(11)","Power CT",6,58,3,FALSE,11,7999,58,"ARITHMETIC","2026-09-06"
6,3,2887,105350,"Power CT59^2Arc(11)","Power CT",6,59,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,2936,106038,"Power CT59^2Arc(10)","Power CT",6,58,3,FALSE,10,7999,58,"ARITHMETIC","2026-09-06"
6,3,2936,106038,"Power CT59^2Arc(10)","Power CT",6,59,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,2986,106726,"Power CT59^2Arc(9)","Power CT",6,58,3,FALSE,9,7999,58,"ARITHMETIC","2026-09-06"
6,3,2986,106726,"Power CT59^2Arc(9)","Power CT",6,59,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,3037,107414,"Power CT59^2Arc(8)","Power CT",6,58,3,FALSE,8,7999,58,"ARITHMETIC","2026-09-06"
6,3,3037,107414,"Power CT59^2Arc(8)","Power CT",6,59,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,3089,108102,"Power CT59^2Arc(7)","Power CT",6,58,3,FALSE,7,7999,58,"ARITHMETIC","2026-09-06"
6,3,3089,108102,"Power CT59^2Arc(7)","Power CT",6,59,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,3142,108790,"Power CT59^2Arc(6)","Power CT",6,58,3,FALSE,6,7999,58,"ARITHMETIC","2026-09-06"
6,3,3142,108790,"Power CT59^2Arc(6)","Power CT",6,59,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,3196,109478,"Power CT59^2Arc(5)","Power CT",6,58,3,FALSE,5,7999,58,"ARITHMETIC","2026-09-06"
6,3,3196,109478,"Power CT59^2Arc(5)","Power CT",6,59,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,3251,110166,"Power CT59^2Arc(4)","Power CT",6,58,3,FALSE,4,7999,58,"ARITHMETIC","2026-09-06"
6,3,3251,110166,"Power CT59^2Arc(4)","Power CT",6,59,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,3307,110854,"Power CT59^2Arc(3)","Power CT",6,58,3,FALSE,3,7999,58,"ARITHMETIC","2026-09-06"
6,3,3307,110854,"Power CT59^2Arc(3)","Power CT",6,59,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,3364,111542,"Power CT59^2T1T1","Power CT",6,58,3,FALSE,2,7999,58,"ARITHMETIC","2026-09-06"
6,3,3364,111542,"Power CT59^2T1T1","Power CT",6,59,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,3538,112230,"Power CT61^2T3","Power CT",6,58,3,FALSE,1,7999,58,"ARITHMETIC","2026-09-06"
6,3,3538,112230,"Power CT61^2T3","Power CT",6,61,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,3721,112918,"Power CT61^2","Power CT",6,61,3,FALSE,1,8687,61,"ARITHMETIC","2026-09-06"
6,3,3722,113841,"Power CT61^2+1","Power CT",6,62,3,FALSE,1,8758,62,"ARITHMETIC","2026-09-06"
6,3,3913,114020,"Power CT25^3T12S24","Power CT",6,13,3,FALSE,1,2181,13,"ARITHMETIC","2026-09-06"
6,3,3913,114020,"Power CT25^3T12S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,3913,114020,"Power CT25^3T12S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,3939,114239,"Power CT25^3T12S23","Power CT",6,13,3,FALSE,1,2181,13,"ARITHMETIC","2026-09-06"
6,3,3939,114239,"Power CT25^3T12S23","Power CT",6,24,3,FALSE,23,4661,24,"ARITHMETIC","2026-09-06"
6,3,3939,114239,"Power CT25^3T12S23","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,3978,114458,"Power CT25^3T12S22","Power CT",6,13,3,FALSE,1,2181,13,"ARITHMETIC","2026-09-06"
6,3,3978,114458,"Power CT25^3T12S22","Power CT",6,24,3,FALSE,22,4661,24,"ARITHMETIC","2026-09-06"
6,3,3978,114458,"Power CT25^3T12S22","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,4214,114540,"Power CT25^3T11S24","Power CT",6,14,3,FALSE,1,2701,14,"ARITHMETIC","2026-09-06"
6,3,4214,114540,"Power CT25^3T11S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,4214,114540,"Power CT25^3T11S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,4515,114740,"Power CT25^3T10S24","Power CT",6,15,3,FALSE,1,2901,15,"ARITHMETIC","2026-09-06"
6,3,4515,114740,"Power CT25^3T10S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,4515,114740,"Power CT25^3T10S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,4545,114959,"Power CT25^3T10S23","Power CT",6,15,3,FALSE,1,2901,15,"ARITHMETIC","2026-09-06"
6,3,4545,114959,"Power CT25^3T10S23","Power CT",6,24,3,FALSE,23,4661,24,"ARITHMETIC","2026-09-06"
6,3,4545,114959,"Power CT25^3T10S23","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,4816,114965,"Power CT25^3T9S24","Power CT",6,16,3,FALSE,1,3126,16,"ARITHMETIC","2026-09-06"
6,3,4816,114965,"Power CT25^3T9S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,4816,114965,"Power CT25^3T9S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,4848,115184,"Power CT25^3T9S23","Power CT",6,16,3,FALSE,1,3126,16,"ARITHMETIC","2026-09-06"
6,3,4848,115184,"Power CT25^3T9S23","Power CT",6,24,3,FALSE,23,4661,24,"ARITHMETIC","2026-09-06"
6,3,4848,115184,"Power CT25^3T9S23","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,4896,115403,"Power CT25^3T9S22","Power CT",6,16,3,FALSE,1,3126,16,"ARITHMETIC","2026-09-06"
6,3,4896,115403,"Power CT25^3T9S22","Power CT",6,24,3,FALSE,22,4661,24,"ARITHMETIC","2026-09-06"
6,3,4896,115403,"Power CT25^3T9S22","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,5117,115472,"Power CT25^3T8S24","Power CT",6,17,3,FALSE,1,3633,17,"ARITHMETIC","2026-09-06"
6,3,5117,115472,"Power CT25^3T8S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,5117,115472,"Power CT25^3T8S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,5418,115678,"Power CT25^3T7S24","Power CT",6,18,3,FALSE,1,3839,18,"ARITHMETIC","2026-09-06"
6,3,5418,115678,"Power CT25^3T7S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,5418,115678,"Power CT25^3T7S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,5719,115800,"Power CT25^3T6S24","Power CT",6,19,3,FALSE,1,3961,19,"ARITHMETIC","2026-09-06"
6,3,5719,115800,"Power CT25^3T6S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,5719,115800,"Power CT25^3T6S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,6020,115845,"Power CT25^3T5S24","Power CT",6,20,3,FALSE,1,4006,20,"ARITHMETIC","2026-09-06"
6,3,6020,115845,"Power CT25^3T5S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,6020,115845,"Power CT25^3T5S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,6321,116039,"Power CT25^3T4S24","Power CT",6,21,3,FALSE,1,4200,21,"ARITHMETIC","2026-09-06"
6,3,6321,116039,"Power CT25^3T4S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,6321,116039,"Power CT25^3T4S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,6622,116239,"Power CT25^3T3S24","Power CT",6,22,3,FALSE,1,4400,22,"ARITHMETIC","2026-09-06"
6,3,6622,116239,"Power CT25^3T3S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,6622,116239,"Power CT25^3T3S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,6923,116439,"Power CT25^3T2S24","Power CT",6,23,3,FALSE,1,4600,23,"ARITHMETIC","2026-09-06"
6,3,6923,116439,"Power CT25^3T2S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,6923,116439,"Power CT25^3T2S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,7224,116500,"Power CT25^3S25","Power CT",6,24,3,FALSE,25,4661,24,"ARITHMETIC","2026-09-06"
6,3,7224,116500,"Power CT25^3S25","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,7272,116719,"Power CT25^3S24","Power CT",6,24,3,FALSE,24,4661,24,"ARITHMETIC","2026-09-06"
6,3,7272,116719,"Power CT25^3S24","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,7344,116938,"Power CT25^3S23","Power CT",6,24,3,FALSE,23,4661,24,"ARITHMETIC","2026-09-06"
6,3,7344,116938,"Power CT25^3S23","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,7440,117157,"Power CT25^3S22","Power CT",6,24,3,FALSE,22,4661,24,"ARITHMETIC","2026-09-06"
6,3,7440,117157,"Power CT25^3S22","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,7560,117376,"Power CT25^3S21","Power CT",6,24,3,FALSE,21,4661,24,"ARITHMETIC","2026-09-06"
6,3,7560,117376,"Power CT25^3S21","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,7704,117595,"Power CT25^3S20","Power CT",6,24,3,FALSE,20,4661,24,"ARITHMETIC","2026-09-06"
6,3,7704,117595,"Power CT25^3S20","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,7872,117814,"Power CT25^3S19","Power CT",6,24,3,FALSE,19,4661,24,"ARITHMETIC","2026-09-06"
6,3,7872,117814,"Power CT25^3S19","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,8064,118033,"Power CT25^3S18","Power CT",6,24,3,FALSE,18,4661,24,"ARITHMETIC","2026-09-06"
6,3,8064,118033,"Power CT25^3S18","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,8280,118252,"Power CT25^3S17","Power CT",6,24,3,FALSE,17,4661,24,"ARITHMETIC","2026-09-06"
6,3,8280,118252,"Power CT25^3S17","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,8520,118471,"Power CT25^3S16","Power CT",6,24,3,FALSE,16,4661,24,"ARITHMETIC","2026-09-06"
6,3,8520,118471,"Power CT25^3S16","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,8784,118690,"Power CT25^3S15","Power CT",6,24,3,FALSE,15,4661,24,"ARITHMETIC","2026-09-06"
6,3,8784,118690,"Power CT25^3S15","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,9072,118909,"Power CT25^3S14","Power CT",6,24,3,FALSE,14,4661,24,"ARITHMETIC","2026-09-06"
6,3,9072,118909,"Power CT25^3S14","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,9384,119128,"Power CT25^3S13","Power CT",6,24,3,FALSE,13,4661,24,"ARITHMETIC","2026-09-06"
6,3,9384,119128,"Power CT25^3S13","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,9720,119347,"Power CT25^3S12","Power CT",6,24,3,FALSE,12,4661,24,"ARITHMETIC","2026-09-06"
6,3,9720,119347,"Power CT25^3S12","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
6,3,10000,119566,"Power CT25^3S11","Power CT",6,24,3,FALSE,11,4661,24,"ARITHMETIC","2026-09-06"
6,3,10000,119566,"Power CT25^3S11","Power CT",6,25,3,FALSE,1,4880,25,"ARITHMETIC","2026-09-06"
4,4,9,448,"Derive from strength 5","Derive",5,10,4,FALSE,1,1792,10,"ARITHMETIC","2026-09-06"
5,4,2161,26765,"Add 1 factors","Add n factors",3,2159,4,FALSE,1,577,2179,"ARITHMETIC","2026-09-06"
