t,v,k,N,tier,source_id,source_detail,snapshot_id,array_sha256,verify_stamp,entered,notes,lb,lb_evidence
6,16,551,793612673,CITED,S1,Martirosyan-TVT variant,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,568,793769841,CITED,S1,Martirosyan-TVT,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,577,794752641,CITED,S1,Martirosyan-TVT variant,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,578,803804929,CITED,S1,Martirosyan-TVT,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,625,804257520,CITED,S1,Power CT25^2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,626,805240710,CITED,S1,Power CT27^2Arc(2)T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,650,805240740,CITED,S1,Power CT27^2T2T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,675,805240770,CITED,S1,Power CT27^2T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,676,805306260,CITED,S1,Power CT27^2T1T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,702,805306290,CITED,S1,Power CT27^2T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,730,805306320,CITED,S1,Power CT27^2+1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,731,889192395,CITED,S1,Power N-CT43^2T26,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,774,896552746,CITED,S1,Power N-CT43^2T25,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,784,905969610,CITED,S1,Power N-CT41^2T13T13,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,817,912281386,CITED,S1,Power N-CT43^2T24,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,860,919461054,CITED,S1,Power N-CT43^2T23,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,884,920584095,CITED,S1,"Power N-CT41^2Trin2,8,13",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,904,920649615,CITED,S1,"Power N-CT41^2Trin1,8,13",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,924,920649660,CITED,S1,Power N-CT41^2T13T8,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,936,921632655,CITED,S1,"Power N-CT41^2Trin2,6,13",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,958,921698175,CITED,S1,"Power N-CT41^2Trin1,6,13",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,980,921698220,CITED,S1,Power N-CT41^2T13T6,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1040,922615695,CITED,S1,"Power N-CT41^2Trin2,2,13",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1066,922681215,CITED,S1,"Power N-CT41^2Trin1,2,13",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1092,922681260,CITED,S1,Power N-CT41^2T13T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1093,922746735,CITED,S1,Power N-CT41^2Arc(2)T13,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1120,922746780,CITED,S1,Power N-CT41^2T13T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1204,922746825,CITED,S1,Power N-CT43^2T15,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1225,937295745,CITED,S1,"Power N-CT41^2Trin2,2,8",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1256,937361265,CITED,S1,"Power N-CT41^2Trin1,2,8",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1287,937361310,CITED,S1,Power N-CT41^2T8T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1288,937426785,CITED,S1,Power N-CT41^2Arc(2)T8,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1320,937426830,CITED,S1,Power N-CT41^2T8T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1419,937426875,CITED,S1,Power N-CT43^2T10,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1505,938475435,CITED,S1,Power N-CT43^2T8,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1521,939392910,CITED,S1,Power N-CT41^2T2T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1522,939458385,CITED,S1,Power N-CT41^2Arc(2)T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1560,939458430,CITED,S1,Power N-CT41^2T2T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1677,939458475,CITED,S1,Power N-CT43^2T4,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1720,939523995,CITED,S1,Power N-CT43^2T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1852,939524040,CITED,S1,Power N-CT43^2+3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1861,1027604250,CITED,S1,Power N-CT47^2Arc(8),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1901,1042284285,CITED,S1,Power N-CT47^2Arc(7),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1942,1056964320,CITED,S1,Power N-CT47^2Arc(6),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,1984,1071644355,CITED,S1,Power N-CT47^2Arc(5),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2027,1086324390,CITED,S1,Power N-CT47^2Arc(4),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2071,1101004425,CITED,S1,Power N-CT47^2Arc(3),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2116,1115684460,CITED,S1,Power N-CT47^2T1T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2162,1130364495,CITED,S1,Power N-CT47^2T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2258,1141898655,CITED,S1,"Power N-CT53^2Trin2,2,7",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2346,1142947215,CITED,S1,Power N-CT53^2T7T2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2438,1143995775,CITED,S1,Power N-CT53^2T7,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2447,1155485055,CITED,S1,"Power N-CT59^2Trin3,3,13",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2533,1156468095,CITED,S1,"Power N-CT59^2Trin1,3,13",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2576,1156529535,CITED,S1,Power N-CT59^2T13T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2579,1157389695,CITED,S1,Power N-CT59^2Arc(3)T13,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2623,1157451135,CITED,S1,Power N-CT59^2Arc(2)T13,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2668,1157512575,CITED,S1,Power N-CT59^2T13T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2806,1157574015,CITED,S1,Power N-CT61^2T15,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2812,1159724370,CITED,S1,Power N-CT53^2+3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2856,1171209570,CITED,S1,Power N-CT59^2T8T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,2977,1171213650,CITED,S1,"Power N-CT59^2Trin3,3,3",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3083,1172196690,CITED,S1,"Power N-CT59^2Trin1,3,3",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3111,1172254050,CITED,S1,Power N-CT61^2T10,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3136,1172258130,CITED,S1,Power N-CT59^2T3T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3139,1173118290,CITED,S1,Power N-CT59^2Arc(3)T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3193,1173179730,CITED,S1,Power N-CT59^2Arc(2)T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3248,1173241170,CITED,S1,Power N-CT59^2T3T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3416,1173302610,CITED,S1,Power N-CT61^2T5,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3538,1174285650,CITED,S1,Power N-CT61^2T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3723,1174347090,CITED,S1,Power N-CT61^2+2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3724,1174400850,CITED,S1,Power N-CT61^2+3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3726,1174404210,CITED,S1,"perfect hash family14,3726,66",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3751,1201667250,CITED,S1,Power N-CT67^2Arc(12),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3807,1215298770,CITED,S1,Power N-CT67^2Arc(11),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3825,1226833155,CITED,S1,"Power N-CT73^2Trin7,7,9",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3943,1226833395,CITED,S1,"Power N-CT73^2Trin7,7,7",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,3969,1240456755,CITED,S1,Power N-CT73^2T10T10,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,4032,1240460595,CITED,S1,Power N-CT73^2T10T9,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,4158,1240460835,CITED,S1,Power N-CT73^2T10T7,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,4224,1240464675,CITED,S1,Power N-CT73^2T9T7,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,4356,1240464915,CITED,S1,Power N-CT73^2T7T7,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,4599,1254092355,CITED,S1,Power N-CT73^2T10,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,4672,1254096195,CITED,S1,Power N-CT73^2T9,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,4818,1254096435,CITED,S1,Power N-CT73^2T7,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,4977,1266675075,CITED,S1,Power N-CT79^2T16,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,5056,1266678915,CITED,S1,Power N-CT79^2T15,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,5214,1266679155,CITED,S1,Power N-CT79^2T13,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,5329,1267727955,CITED,S1,Power N-CT73^2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,5347,1277164755,CITED,S1,Power N-CT83^2Arc(2)T17,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,5412,1278213315,CITED,S1,Power N-CT83^2T17T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,5607,1279257795,CITED,S1,Power N-CT89^2T26,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,5696,1279261635,CITED,S1,Power N-CT89^2T25,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,5874,1279261875,CITED,S1,Power N-CT89^2T23,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,6244,1281359235,CITED,S1,Power N-CT79^2+3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,6253,1286602035,CITED,S1,Power N-CT83^2Arc(8),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,6329,1287650595,CITED,S1,Power N-CT83^2Arc(7),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,6406,1288699155,CITED,S1,Power N-CT83^2Arc(6),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,6484,1289747715,CITED,S1,Power N-CT83^2Arc(5),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,6563,1290796275,CITED,S1,Power N-CT83^2Arc(4),colbourn-2024-11-ug,,,2026-08-23,,,
6,16,6592,1291795395,CITED,S1,"perfect hash family13,10609,103T39",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,6798,1291795635,CITED,S1,"perfect hash family13,10609,103T37",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,7298,1293941955,CITED,S1,Power N-CT89^2T7,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,7921,1294990515,CITED,S1,Power N-CT89^2,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,7954,1305738435,CITED,S1,Power N-CT97^2T15,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,8036,1306414275,CITED,S1,Power N-CT101^2T19T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,8446,1306475715,CITED,S1,"perfect hash family13,10609,103T21",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,8633,1306786995,CITED,S1,Power N-CT97^2T8,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,8722,1307462835,CITED,S1,Power N-CT101^2T12T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,9167,1307524275,CITED,S1,"perfect hash family13,10609,103T14",colbourn-2024-11-ug,,,2026-08-23,,,
6,16,9410,1307770035,CITED,S1,Power N-CT97^2+1,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,9604,1308445875,CITED,S1,Power N-CT101^2T3T3,colbourn-2024-11-ug,,,2026-08-23,,,
6,16,10000,1308507315,CITED,S1,"perfect hash family13,10609,103T5",colbourn-2024-11-ug,,,2026-08-23,,,
2,17,18,289,CITED,S1,orthogonal array,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,19,351,CITED,S1,projection (C) postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,20,352,CITED,S1,projection (C) postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,21,354,CITED,S1,projection (C) postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,22,357,CITED,S1,projection (C) postop TJ-SA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,23,442,CITED,S1,Add a symbol (binary),colbourn-2024-11-ug,,,2026-08-23,,,
2,17,24,467,CITED,S1,projection (C) postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,25,469,CITED,S1,projection (C) postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,26,471,CITED,S1,projection (C) postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,27,473,CITED,S1,projection (C) postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,28,474,CITED,S1,projection (C) postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,29,477,CITED,S1,projection (C) postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,30,479,CITED,S1,projection (C) postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,31,497,CITED,S1,Fix 1 symbols (Colbourn),colbourn-2024-11-ug,,,2026-08-23,,,
2,17,32,513,CITED,S1,Fix 1 symbols (Colbourn),colbourn-2024-11-ug,,,2026-08-23,,,
2,17,39,517,CITED,S1,Fix 5 symbols (LCDST),colbourn-2024-11-ug,,,2026-08-23,,,
2,17,40,529,CITED,S1,Fix 5 symbols (LCDST),colbourn-2024-11-ug,,,2026-08-23,,,
2,17,41,541,CITED,S1,Fix 5 symbols (LCDST),colbourn-2024-11-ug,,,2026-08-23,,,
2,17,45,551,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,17,51,560,CITED,S1,simulated annealing (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
2,17,323,561,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,324,576,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,340,594,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,341,609,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,360,610,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,378,626,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,380,627,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,381,628,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,396,629,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,402,645,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,404,646,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,406,657,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,409,658,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,420,659,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,421,661,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,440,662,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,444,677,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,448,679,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,462,680,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,469,692,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,484,695,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,485,724,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,486,725,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,505,728,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,528,731,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,530,745,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,533,746,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,540,747,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,550,748,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,554,759,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,560,760,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,564,761,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,569,762,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,571,763,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,572,764,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,577,772,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,583,773,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,587,774,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,590,775,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,593,776,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,594,777,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,600,784,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,605,786,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,609,788,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,692,789,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,710,801,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,728,813,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,767,823,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,780,831,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,869,832,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,5797,833,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,5814,848,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,5832,863,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,6120,866,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,6137,881,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,6464,882,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,6477,884,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,6480,897,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,6783,898,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,6840,899,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,6885,900,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7106,901,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7175,915,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7217,916,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7311,917,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7328,919,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7330,920,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7560,931,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7600,932,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7644,933,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7900,934,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7920,935,CITED,S1,PCAxPCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,7938,949,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,8051,950,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,8082,951,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,8316,952,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,8442,964,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,8521,965,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,8553,966,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,8712,967,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,8800,968,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,8904,981,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,8920,982,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,8998,983,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9029,984,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9240,985,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9306,986,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9428,997,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9456,998,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9515,999,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9680,1000,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9858,1001,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9864,1002,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9900,1003,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9906,1014,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9928,1015,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,9943,1016,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10093,1017,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10318,1018,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10358,1020,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10406,1021,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10423,1030,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10511,1032,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10648,1033,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10728,1034,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10796,1035,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10808,1036,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10840,1037,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10888,1038,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,10912,1039,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,11000,1053,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,11088,1054,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,11154,1055,CITED,S1,Direct product generalized,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,12427,1061,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,12750,1073,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,13073,1085,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,13260,1094,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,13804,1095,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,14008,1103,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,15640,1104,CITED,S1,PCAx2PCA,colbourn-2024-11-ug,,,2026-08-23,,,
2,17,20000,1105,CITED,S1,Direct product,colbourn-2024-11-ug,,,2026-08-23,,,
3,17,18,4913,CITED,S1,orthogonal array,colbourn-2024-11-ug,,,2026-08-23,,,
3,17,19,6778,CITED,S1,orthogonal array fuse fuse postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
3,17,20,6787,CITED,S1,orthogonal array fuse fuse postop NCK,colbourn-2024-11-ug,,,2026-08-23,,,
3,17,36,9537,CITED,S1,Chateauneuf-Kreher doubling,colbourn-2024-11-ug,,,2026-08-23,,,
3,17,275,9809,CITED,S1,SCPHF LFSR (TJ-IM),colbourn-2024-11-ug,,,2026-08-23,,,
3,17,307,9825,CITED,S1,Raaphorst-Moura-Stevens,colbourn-2024-11-ug,,,2026-08-23,,,
3,17,345,13695,CITED,S1,SCPHF LFSR (TJ-IM) fuse fuse,colbourn-2024-11-ug,,,2026-08-23,,,
3,17,381,13713,CITED,S1,Raaphorst-Moura-Stevens fuse fuse,colbourn-2024-11-ug,,,2026-08-23,,,
